product_id,annotated_image_name,fabric_types_clean,wear_types_clean,colors_clean,textures_clean,value_additions_clean
7464,0410000101066.jpg,Cotton,Coats & Jackets,"blue,white",embroidery,lace
7464,0410000101066_2.jpg,Cotton,Coats & Jackets,"blue,white",embroidery,lace
7803,0460000029912.jpg,Voile,Nightwear,"blue,white",embroidery,
7803,0460000029912_1.jpg,Voile,Nightwear,"blue,white",embroidery,
3505,0660000104869.jpg,Viscose,Shawls,"yellow,purple,blue",,"handloom,fringe"
3505,0660000104869_1.jpg,Viscose,Shawls,"yellow,purple,blue",,"handloom,fringe"
2539,1420000172719.jpg,Viscose Blend,Shalwar Kameez,"pink,cyan,white","embroidery,printed",
2539,1420000172719_3.jpg,Viscose Blend,Shalwar Kameez,"pink,cyan,white","embroidery,printed",
2746,1420000165445.jpg,Viscose Blend,Shalwar Kameez,"red,green","embroidery,printed,striped",
2746,1420000165445_1.jpg,Viscose Blend,Shalwar Kameez,"red,green","embroidery,printed,striped",
8046,0460000028070.jpg,Voile,Nightwear,"pink,purple,white","tie dye,screen print",lace
8046,0460000028070.jpg___full.png,Voile,Nightwear,"pink,purple,white","tie dye,screen print",lace
7822,0460000029807.jpg,Cotton,Nightwear,green,printed,lace
7822,0460000029807_1.jpg,Cotton,Nightwear,green,printed,lace
7652,0410000105035.jpg,Silk,Scarves,"green,purple,pink,blue",hand paint,
2671,1420000154292.jpg,Viscose Blend,Shalwar Kameez,"black,pink,green","dobby,embroidery,printed",
2671,1420000154292_1.jpg,Viscose Blend,Shalwar Kameez,"black,pink,green","dobby,embroidery,printed",
2671,1420000154292_1.jpg,Viscose Blend,Shalwar Kameez,"black,pink,green","dobby,embroidery,printed",
6307,1190000010455.jpg,Viscose Blend,Kurta,"grey,black,purple","embroidery,brush paint,printed",
6307,1190000010455.jpg___full.png,Viscose Blend,Kurta,"grey,black,purple","embroidery,brush paint,printed",
2712,1420000178226.jpg,Voile,Shalwar Kameez,"blue,green","embroidery,printed,textured",tassels
2712,1420000178226_1.jpg,Voile,Shalwar Kameez,"blue,green","embroidery,printed,textured",tassels
7561,0470000104009.jpg,Viscose,Scarves,"orange,pink",,"handloom,fringe"
7605,0470000103599.jpg,Viscose,Scarves,"yellow,pink,cyan",screen print,handloom
2582,1420000170311.jpg,Viscose,Shalwar Kameez,"grey,yellow,pink,white","dobby,embroidery,printed",mirror work
2582,1420000170311_3.jpg,Viscose,Shalwar Kameez,"grey,yellow,pink,white","dobby,embroidery,printed",mirror work
2427,1420000165919_1.jpg,Viscose Blend,Shalwar Kameez,"brown,black","applique,wax dye,embroidery,printed",applique
2427,1420000165919_3.jpg,Viscose Blend,Shalwar Kameez,"brown,black","applique,wax dye,embroidery,printed",applique
6448,1190000009141.jpg,Viscose,Kurta,"grey,blue","embroidery,printed,textured",
6448,1190000009141_2.jpg,Viscose,Kurta,"grey,blue","embroidery,printed,textured",
8006,0460000028787_1.jpg,Voile,Nightwear,"yellow,white,green","embroidery,printed",
8006,0460000028787_1.jpg___upper.png,Voile,Nightwear,"yellow,white,green","embroidery,printed",
2454,1420000164380.jpg,Voile,Shalwar Kameez,"brown,yellow,white","applique,embroidery,printed","sequins,applique"
2454,1420000164372.jpg,Voile,Shalwar Kameez,"brown,yellow,white","applique,embroidery,printed","sequins,applique"
3486,0660000104783.jpg,Viscose,Shawls,"black,green",,"handloom,fringe"
3486,0660000104783_1.jpg,Viscose,Shawls,"black,green",,"handloom,fringe"
2978,0430000118283.jpg,Silk,Shalwar Kameez,"black,green","embroidery,printed",
2978,0430000118283_1.jpg,Silk,Shalwar Kameez,"black,green","embroidery,printed",
7667,0410000105031.jpg,Silk,Scarves,"blue,white,green",hand paint,
7739,0470000103348.jpg,Silk,Scarves,"blue,cyan,yellow,white,red",hand paint,
2478,1420000177909.jpg,Viscose Blend,Shalwar Kameez,"black,purple","embroidery,mauve,printed,textured",
2478,1420000177909_2.jpg,Viscose Blend,Shalwar Kameez,"black,purple","embroidery,mauve,printed,textured",
7964,0460000029212.jpg,Cotton,Nightwear,"blue,white",screen print,lace
7964,0460000029212.jpg___full.png,Cotton,Nightwear,"blue,white",screen print,lace
7964,0460000029212_1.jpg,Cotton,Nightwear,"blue,white",screen print,lace
6473,1190000010591.jpg,Viscose,Kurta,"yellow,pink,white,blue","embroidery,printed",
6473,1190000010591.jpg___full.png,Viscose,Kurta,"yellow,pink,white,blue","embroidery,printed",
2526,1420000175004.jpg,Viscose Blend,Shalwar Kameez,"brown,black,white",screen print,tassels
2526,1420000175004_2.jpg,Viscose Blend,Shalwar Kameez,"brown,black,white",screen print,tassels
2733,1420000164147.jpg,Viscose,Shalwar Kameez,"brown,blue,green","embroidery,printed,textured",
2733,1420000164147_1.jpg___upper.png,Viscose,Shalwar Kameez,"brown,blue,green","embroidery,printed,textured",
2848,1420000169855.jpg,Viscose Blend,Shalwar Kameez,"orange,pink,cyan","embroidery,printed",
2848,1420000169855_3.jpg,Viscose Blend,Shalwar Kameez,"orange,pink,cyan","embroidery,printed",
3000,0430000117843.jpg,Silk,Shalwar Kameez,"brown,black,blue","check,embroidery,printed",tassels
3000,0430000117843_1.jpg___full.png,Silk,Shalwar Kameez,"brown,black,blue","check,embroidery,printed",tassels
7618,0470000103695.jpg,Silk,Scarves,"red,white",hand paint,
7830,0460000029992.jpg,Voile,Nightwear,"orange,pink",embroidery,
7830,0460000029992.jpg___full.png,Voile,Nightwear,"orange,pink",embroidery,
2896,1420000162123.jpg,Cotton,Shalwar Kameez,"red,brown,black","embroidery,printed,textured",
2896,1420000162123_4.jpg,Cotton,Shalwar Kameez,"red,brown,black","embroidery,printed,textured",
3507,0660000104780.jpg,Viscose,Shawls,pink,dye,"handloom,fringe"
3507,0660000104780_1.jpg,Viscose,Shawls,pink,dye,"handloom,fringe"
2453,1420000166317.jpg,Voile,Shalwar Kameez,"black,golden","embroidery,printed",
2453,1420000166317_1.jpg,Voile,Shalwar Kameez,"black,golden","embroidery,printed",
2341,1420000164268_4.jpg,Viscose,Shalwar Kameez,"blue,pink,green","dobby,embroidery,printed",
2341,1420000164260.jpg,Viscose,Shalwar Kameez,"blue,pink,green","dobby,embroidery,printed",
2925,0430000117677.jpg,Silk,Shalwar Kameez,"brown,green","embroidery,printed",
2925,0430000117670_2.jpg,Silk,Shalwar Kameez,"brown,green","embroidery,printed",
2775,1420000169010.jpg,Viscose Blend,Shalwar Kameez,"brown,green","embroidery,printed,textured",
2775,1420000169010_3.jpg,Viscose Blend,Shalwar Kameez,"brown,green","embroidery,printed,textured",
2885,1420000169540.jpg,Cotton,Shalwar Kameez,"grey,black,blue,golden","embroidery,printed",handloom
2885,1420000169540_3.jpg,Cotton,Shalwar Kameez,"grey,black,blue,golden","embroidery,printed",handloom
7991,0460000029072_1.jpg,Voile,Nightwear,"blue,white",printed,lace
7991,0460000029072_1.jpg___full.png,Voile,Nightwear,"blue,white",printed,lace
7893,0460000029764.jpg,Cotton,Nightwear,"orange,pink",printed,lace
7893,0460000029764.jpg___full.png,Cotton,Nightwear,"orange,pink",printed,lace
2902,1420000157843_2.jpg,Viscose Blend,Shalwar Kameez,"purple,pink,blue","wax dye,embroidery,floral,printed",handloom
2902,1420000157835_4.jpg___full.png,Viscose Blend,Shalwar Kameez,"purple,pink,blue","wax dye,embroidery,floral,printed",handloom
2641,1420000163799.jpg,Viscose Blend,Shalwar Kameez,"grey,purple,blue","embroidery,printed",
2641,1420000163799_1.jpg___full.png,Viscose Blend,Shalwar Kameez,"grey,purple,blue","embroidery,printed",
2710,1420000180072.jpg,Cotton,Shalwar Kameez,"red,white","dye,embroidery,printed",
2710,1420000180072_1.jpg___full.png,Cotton,Shalwar Kameez,"red,white","dye,embroidery,printed",
7762,0470000103296.jpg,Silk,Scarves,"red,black,white",hand paint,
7496,0410000108357.jpg,Cotton,Skirts,"grey,red",embroidery,
7496,0410000108357_1.jpg,Cotton,Skirts,"grey,red",embroidery,
3029,0430000116016.jpg,Muslin,Shalwar Kameez,"yellow,cyan,white","embroidery,printed",
3029,0430000116016_2.jpg___dress.png,Muslin,Shalwar Kameez,"yellow,cyan,white","embroidery,printed",
7392,0410000100766_2.jpg,Viscose Blend,Tops,"brown,black","embroidery,printed",
7392,0410000100766_2.jpg___upper.png,Viscose Blend,Tops,"brown,black","embroidery,printed",
6438,1190000010971.jpg,Viscose Blend,Kurta,"black,cyan",screen print,
6438,1190000010971_1.jpg,Viscose Blend,Kurta,"black,cyan",screen print,
2399,1420000170687.jpg,Viscose Blend,Shalwar Kameez,"red,blue,green","wax dye,embroidery,printed",
2399,1420000170687_3.jpg,Viscose Blend,Shalwar Kameez,"red,blue,green","wax dye,embroidery,printed",
7799,0460000030071.jpg,Voile,Nightwear,"purple,white","tie dye,printed",
7799,0460000030071.jpg___full.png,Voile,Nightwear,"purple,white","tie dye,printed",
7659,0470000103618.jpg,Silk,Scarves,"purple,white,green",hand paint,
2581,1420000168762_1.jpg,Voile,Shalwar Kameez,"orange,brown,white","tie dye,embroidery,printed",
2581,1420000168762_3.jpg,Voile,Shalwar Kameez,"orange,brown,white","tie dye,embroidery,printed",
7440,0410000107493.jpg,Viscose Blend,Coats & Jackets,"orange,red,pink","embroidery,printed",
7440,0410000107493_1.jpg___upper.png,Viscose Blend,Coats & Jackets,"orange,red,pink","embroidery,printed",
2754,1420000163928.jpg,Cotton,Shalwar Kameez,"orange,brown,black",embroidery,handloom
2754,1420000163928_1.jpg___full.png,Cotton,Shalwar Kameez,"orange,brown,black",embroidery,handloom
2514,1420000172703.jpg,Voile,Shalwar Kameez,"yellow,cyan,white","dye,embroidery,printed",
2514,1420000172703_3.jpg,Voile,Shalwar Kameez,"yellow,cyan,white","dye,embroidery,printed",
3489,0660000104753.jpg,Viscose,Shawls,"yellow,blue",,"handloom,fringe"
3489,0660000104753_1.jpg,Viscose,Shawls,"yellow,blue",,"handloom,fringe"
2737,1420000175738_4_1.jpg,Viscose Blend,Shalwar Kameez,"yellow,white,green","check,embroidery,printed",tassels
2737,1420000175738_1_1.jpg,Viscose Blend,Shalwar Kameez,"yellow,white,green","check,embroidery,printed",tassels
7951,0460000029326.jpg,Cotton,Nightwear,"red,pink,golden","embroidery,printed",
7951,0460000029326.jpg___full.png,Cotton,Nightwear,"red,pink,golden","embroidery,printed",
2344,1420000172387_1_1.jpg,Viscose Blend,Shalwar Kameez,"pink,purple,white","embroidery,printed",tassels
2344,1420000172387_1.jpg___full.png,Viscose Blend,Shalwar Kameez,"pink,purple,white","embroidery,printed",tassels
6340,1190000012122.jpg,Viscose,Kurta,"green,pink,golden","embroidery,brush paint,printed",
6340,1190000012122.jpg,Viscose,Kurta,"green,pink,golden","embroidery,brush paint,printed",
6340,1190000012122_1.jpg,Viscose,Kurta,"green,pink,golden","embroidery,brush paint,printed",
2631,1420000165669.jpg,Viscose Blend,Shalwar Kameez,"grey,pink","check,embroidery,printed",handloom
2631,1420000165669_4.jpg,Viscose Blend,Shalwar Kameez,"grey,pink","check,embroidery,printed",handloom
7640,0410000105052.jpg,Silk,Scarves,"brown,black,cyan",hand paint,
7758,0470000103356.jpg,Silk,Scarves,"blue,white,green","hand paint,striped",
7452,0410000102584.jpg,Viscose Blend,Coats & Jackets,"orange,red,pink,green",,handloom
6304,1190000012367.jpg,Viscose,Kurta,"red,brown,golden","embroidery,printed,textured",
6304,1190000012367_1.jpg,Viscose,Kurta,"red,brown,golden","embroidery,printed,textured",
2705,1420000177003.jpg,Cotton,Shalwar Kameez,"orange,brown,golden","dobby,embroidery,mauve,printed",
2705,1420000176995.jpg,Cotton,Shalwar Kameez,"orange,brown,golden","dobby,embroidery,mauve,printed",
6395,1190000010583.jpg,Viscose,Kurta,"yellow,pink,blue","embroidery,printed",
6395,1190000010583_1.jpg,Viscose,Kurta,"yellow,pink,blue","embroidery,printed",
3484,0660000104789.jpg,Viscose,Shawls,"red,blue,white",,"handloom,fringe"
3484,0660000104789_1.jpg,Viscose,Shawls,"red,blue,white",,"handloom,fringe"
2561,1420000174651.jpg,Viscose,Shalwar Kameez,"orange,pink,golden","embroidery,printed",
2561,1420000174651_2.jpg,Viscose,Shalwar Kameez,"orange,pink,golden","embroidery,printed",
7993,0460000029087.jpg,Voile,Nightwear,"red,brown,white","floral,screen print",lace
7993,0460000029087.jpg___full.png,Voile,Nightwear,"red,brown,white","floral,screen print",lace
3017,0430000116963.jpg,Muslin,Shalwar Kameez,"black,green","embroidery,printed",
3017,0430000116963_1.jpg___dress.png,Muslin,Shalwar Kameez,"black,green","embroidery,printed",
2893,1420000164724.jpg,Voile,Shalwar Kameez,"white,green","tie dye,embroidery,printed",
2893,1420000164724_1.jpg___full.png,Voile,Shalwar Kameez,"white,green","tie dye,embroidery,printed",
3026,0430000115487.jpg,Silk,Shalwar Kameez,"brown,black,white","embroidery,printed",
3026,0430000115487_2.jpg,Silk,Shalwar Kameez,"brown,black,white","embroidery,printed",
2858,1420000169448.jpg,Viscose Blend,Shalwar Kameez,"brown,pink,white,green","embroidery,printed,textured",
2858,1420000169448_1.jpg___full.png,Viscose Blend,Shalwar Kameez,"brown,pink,white,green","embroidery,printed,textured",
2838,1420000172935_1.jpg,Cotton,Shalwar Kameez,"red,blue,white","embroidery,printed",handloom
2838,1420000172935_3.jpg,Cotton,Shalwar Kameez,"red,blue,white","embroidery,printed",handloom
7728,0410000101712.jpg,Silk,Scarves,"red,black,purple",hand paint,
7965,0460000029187.jpg,Cotton,Nightwear,"pink,white,green",block print,
7965,0460000029187.jpg___full.png,Cotton,Nightwear,"pink,white,green",block print,
2787,1420000171169.jpg,Viscose Blend,Shalwar Kameez,"brown,black,yellow","applique,embroidery,printed",applique
2787,1420000171169_1.jpg,Viscose Blend,Shalwar Kameez,"brown,black,yellow","applique,embroidery,printed",applique
2591,1420000170023.jpg,Viscose Blend,Shalwar Kameez,"grey,black,green,golden","embroidery,printed",
2591,1420000170023_3.jpg,Viscose Blend,Shalwar Kameez,"grey,black,green,golden","embroidery,printed",
7453,0410000100433.jpg,Cotton,Coats & Jackets,"blue,white",screen print,
7453,0410000100433_2.jpg,Cotton,Coats & Jackets,"blue,white",screen print,
7385,0410000105229.jpg,Viscose,Tops,"black,purple",dobby,
7385,0410000105229.jpg___full.png,Viscose,Tops,"black,purple",dobby,
2719,1420000164947_1.jpg,Viscose Blend,Shalwar Kameez,"red,brown","dobby,embroidery,printed",sequins
2719,1420000164947_4.jpg,Viscose Blend,Shalwar Kameez,"red,brown","dobby,embroidery,printed",sequins
7977,0460000029022_1.jpg,Cotton,Nightwear,"pink,green",printed,
7977,0460000029022_1.jpg___full.png,Cotton,Nightwear,"pink,green",printed,
8007,0460000028892.jpg,Cotton,Nightwear,"blue,white",printed,
8007,0460000028892.jpg___full.png,Cotton,Nightwear,"blue,white",printed,
8018,0460000028762.jpg,Linen,Nightwear,"yellow,cyan,white","embroidery,printed",
2371,1420000166607.jpg,Cotton,Shalwar Kameez,"blue,white,green","embroidery,printed",
2371,1420000166615.jpg___full.png,Cotton,Shalwar Kameez,"blue,white,green","embroidery,printed",
7850,0460000029774.jpg,Cotton,Nightwear,"blue,white","embroidery,printed",lace
7850,0460000029774_1.jpg,Cotton,Nightwear,"blue,white","embroidery,printed",lace
2684,1420000173359.jpg,Cotton,Shalwar Kameez,"grey,pink,green","embroidery,printed",
2684,1420000173359_2.jpg,Cotton,Shalwar Kameez,"grey,pink,green","embroidery,printed",
2850,1420000169050.jpg,Viscose Blend,Shalwar Kameez,"brown,pink","dobby,tie dye,embroidery,printed",
2850,1420000169050_3.jpg,Viscose Blend,Shalwar Kameez,"brown,pink","dobby,tie dye,embroidery,printed",
6480,1190000009277.jpg,Viscose,Kurta,"yellow,cyan,white","embroidery,printed",lace
6480,1190000009277_1.jpg,Viscose,Kurta,"yellow,cyan,white","embroidery,printed",lace
3491,0660000104648.jpg,Viscose,Shawls,"pink,green",block print,fringe
3491,0660000104648_1.jpg,Viscose,Shawls,"pink,green",block print,fringe
2573,1420000169745.jpg,Viscose Blend,Shalwar Kameez,"yellow,white","dobby,embroidery,printed",handloom
2573,1420000169745_3.jpg,Viscose Blend,Shalwar Kameez,"yellow,white","dobby,embroidery,printed",handloom
7814,0460000030212.jpg,Voile,Nightwear,"purple,white","embroidery,printed",
7814,0460000030212.jpg___upper.png,Voile,Nightwear,"purple,white","embroidery,printed",
6309,1190000012221.jpg,Cotton,Kurta,"brown,purple","embroidery,printed",
6309,1190000012221_1.jpg,Cotton,Kurta,"brown,purple","embroidery,printed",
7940,0460000029167.jpg,Cotton,Nightwear,"blue,white","check,embroidery,printed",
7940,0460000029167.jpg___full.png,Cotton,Nightwear,"blue,white","check,embroidery,printed",
7493,0410000106329.jpg,Viscose,Skirts,"black,pink,golden","mauve,screen print,textured",
7493,0410000106329_1.jpg,Viscose,Skirts,"black,pink,golden","mauve,screen print,textured",
6357,1190000011353.jpg,Cotton,Kurta,"red,green","embroidery,printed,textured",
6357,1190000011353.jpg___full.png,Cotton,Kurta,"red,green","embroidery,printed,textured",
2762,1420000171586.jpg,Viscose Blend,Shalwar Kameez,"white,golden","embroidery,printed",
2762,1420000171594_2.jpg,Viscose Blend,Shalwar Kameez,"white,golden","embroidery,printed",
2762,1420000171586_1.jpg,Viscose Blend,Shalwar Kameez,"white,golden","embroidery,printed",
2665,1420000157501.jpg,Viscose,Shalwar Kameez,"pink,blue,golden","embroidery,printed",
2665,1420000157501_1.jpg,Viscose,Shalwar Kameez,"pink,blue,golden","embroidery,printed",
2425,1420000166671.jpg,Voile,Shalwar Kameez,"brown,black,white","embroidery,printed",
2425,1420000166671_3.jpg,Voile,Shalwar Kameez,"brown,black,white","embroidery,printed",
7704,0470000103456.jpg,Silk,Scarves,"black,blue,white,green",hand paint,
2798,1420000171722.jpg,Viscose,Shalwar Kameez,"cyan,white,green","tie dye,embroidery,printed",tassels
2798,1420000171722_1.jpg,Viscose,Shalwar Kameez,"cyan,white,green","tie dye,embroidery,printed",tassels
2899,1420000160209_4.jpg,Viscose,Shalwar Kameez,"red,white","tie dye,embroidery,printed",
2899,1420000160203_1.jpg,Viscose,Shalwar Kameez,"red,white","tie dye,embroidery,printed",
7445,0410000103133.jpg,Cotton,Coats & Jackets,"grey,black,red",embroidery,
7445,0410000103133_1.jpg,Cotton,Coats & Jackets,"grey,black,red",embroidery,
6470,1190000008439.jpg,Viscose,Kurta,"brown,purple,golden","embroidery,printed",
6470,1190000008439_1.jpg,Viscose,Kurta,"brown,purple,golden","embroidery,printed",
7685,0410000104704.jpg,Silk,Scarves,"orange,black,pink",hand paint,
7927,0460000029446.jpg,Voile,Nightwear,"brown,white","embroidery,floral",
7927,0460000029446.jpg___dress.png,Voile,Nightwear,"brown,white","embroidery,floral",
6391,1190000010897_1.jpg,Viscose,Kurta,"brown,yellow,white","embroidery,textured",
6391,1190000010897_2.jpg,Viscose,Kurta,"brown,yellow,white","embroidery,textured",
2531,1420000169831.jpg,Viscose Blend,Shalwar Kameez,"brown,black,golden","dye,embroidery,printed",
2531,1420000169831_3.jpg,Viscose Blend,Shalwar Kameez,"brown,black,golden","dye,embroidery,printed",
2765,1420000176777.jpg,Viscose,Shalwar Kameez,"black,green","embroidery,printed,textured",sequins
2765,1420000176769_1.jpg,Viscose,Shalwar Kameez,"black,green","embroidery,printed,textured",sequins
2587,1420000170352_1.jpg,Viscose,Shalwar Kameez,"red,brown","embroidery,printed",
2587,1420000170352_3.jpg,Viscose,Shalwar Kameez,"red,brown","embroidery,printed",
2890,1420000166849.jpg,Voile,Shalwar Kameez,"grey,black,white","embroidery,printed",
2890,1420000166852_2.jpg,Voile,Shalwar Kameez,"grey,black,white","embroidery,printed",
2890,1420000166849_1.jpg,Voile,Shalwar Kameez,"grey,black,white","embroidery,printed",
2890,1420000166852_2.jpg___full.png,Voile,Shalwar Kameez,"grey,black,white","embroidery,printed",
8003,0460000028822.jpg,Voile,Nightwear,"brown,white","embroidery,printed",
7411,0410000102191_4.jpg,Viscose Blend,Tops,white,striped,handloom
7411,0410000102191_1_2.jpg,Viscose Blend,Tops,white,striped,handloom
3008,0430000116616.jpg,Silk,Shalwar Kameez,"black,blue,green","dye,embroidery",
3008,0430000116616_3.jpg,Silk,Shalwar Kameez,"black,blue,green","dye,embroidery",
2412,1420000165943.jpg,Cotton,Shalwar Kameez,"orange,grey,yellow,purple","embroidery,printed",handloom
2412,1420000165951.jpg,Cotton,Shalwar Kameez,"orange,grey,yellow,purple","embroidery,printed",handloom
6450,1190000010623_1.jpg,Cotton,Kurta,"black,blue","dobby,wax dye,painted",
6450,1190000010623_1.jpg___full.png,Cotton,Kurta,"black,blue","dobby,wax dye,painted",
2741,1420000162969.jpg,Viscose Blend,Shalwar Kameez,"brown,black,blue,green","dobby,embroidery,printed",
2741,1420000162969_1.jpg,Viscose Blend,Shalwar Kameez,"brown,black,blue,green","dobby,embroidery,printed",
2854,1420000168970_1.jpg,Cotton,Shalwar Kameez,"orange,pink,green","embroidery,printed,textured",
2854,1420000168970_3.jpg___full.png,Cotton,Shalwar Kameez,"orange,pink,green","embroidery,printed,textured",
7740,0470000103266.jpg,Silk,Scarves,"orange,blue,white",hand paint,
7431,0410000096344_1_1.jpg,Viscose Blend,Tops,"brown,green","dobby,brush paint,screen print",
7651,0470000103649.jpg,Silk,Scarves,"blue,white",hand paint,
6363,1190000010188.jpg,Viscose Blend,Kurta,"purple,pink,green","tie dye,embroidery",
6363,1190000010188_1.jpg,Viscose Blend,Kurta,"purple,pink,green","tie dye,embroidery",
2748,1420000165084.jpg,Voile,Shalwar Kameez,"orange,grey,cyan","applique,wax dye,embroidery,printed",applique
2748,1420000165084_1.jpg___full.png,Voile,Shalwar Kameez,"orange,grey,cyan","applique,wax dye,embroidery,printed",applique
6355,1190000011672.jpg,Viscose,Kurta,"purple,white,blue","embroidery,mauve,printed",
6355,1190000011672_1.jpg,Viscose,Kurta,"purple,blue,white,golden","embroidery,mauve,printed",
2629,1420000163734_4.jpg,Viscose Blend,Shalwar Kameez,"grey,pink","dobby,embroidery,printed",
2629,1420000163734.jpg___upper.png,Viscose Blend,Shalwar Kameez,"grey,pink","dobby,embroidery,printed",
7902,0460000029676.jpg,Cotton,Nightwear,"red,pink,white","screen print,striped",lace
7902,0460000029676.jpg___full.png,Cotton,Nightwear,"red,pink,white","screen print,striped",lace
2721,1420000163341.jpg,Voile,Shalwar Kameez,"pink,purple","embroidery,printed",
2721,1420000163341_4.jpg,Voile,Shalwar Kameez,"pink,purple","embroidery,printed",
2482,1420000175010.jpg,Cotton,Shalwar Kameez,"yellow,blue,white","embroidery,printed",
2482,1420000175018.jpg,Cotton,Shalwar Kameez,"yellow,blue,white","embroidery,printed",
7796,0470000103082_1.jpg,Silk,Scarves,"grey,pink,blue",hand paint,
7796,0470000103082.jpg___full.png,Silk,Scarves,"grey,pink,blue",hand paint,
6271,1190000012630.jpg,Viscose,Kurta,red,"embroidery,printed",sequins
6271,1190000012630.jpg,Viscose,Kurta,red,"embroidery,printed",sequins
6271,1190000012630_1.jpg,Viscose,Kurta,red,"embroidery,printed",sequins
6271,1190000012630_1.jpg___dress.png,Viscose,Kurta,red,"embroidery,printed",sequins
7912,0460000029501.jpg,Linen,Nightwear,"brown,black,purple","embroidery,printed",
7912,0460000029501.jpg___full.png,Linen,Nightwear,"brown,black,purple","embroidery,printed",
2325,1420000179788.jpg,Viscose Blend,Shalwar Kameez,"orange,brown,yellow","embroidery,printed",
2325,1420000179788_1.jpg___upper.png,Viscose Blend,Shalwar Kameez,"orange,brown,yellow","embroidery,printed",
2327,1420000177171.jpg,Viscose,Shalwar Kameez,"brown,green","embroidery,printed",sequins
2327,1420000177171.jpg,Viscose,Shalwar Kameez,"brown,green","embroidery,printed",sequins
2327,1420000177171_1.jpg___full.png,Viscose,Shalwar Kameez,"brown,green","embroidery,printed",sequins
8040,0460000028460.jpg,Voile,Nightwear,"cyan,green",block print,
8040,0460000028460_1.jpg,Voile,Nightwear,"cyan,green",block print,
8040,0460000028460_1.jpg,Voile,Nightwear,"cyan,green",block print,
7598,0470000103879.jpg,Viscose,Scarves,"red,blue",,handloom
2970,0430000117873.jpg,Silk,Shalwar Kameez,"brown,black,blue","tie dye,embroidery,printed",tassels
2970,0430000117873_3.jpg,Silk,Shalwar Kameez,"brown,black,blue","tie dye,embroidery,printed",tassels
8048,0460000027519.jpg,Voile,Nightwear,"grey,blue","tie dye,block print",lace
8048,0460000027519.jpg___full.png,Voile,Nightwear,blue,"tie dye,block print",lace
6343,1190000009956.jpg,Viscose Blend,Kurta,"purple,white","embroidery,printed",
6343,1190000009956_1.jpg,Viscose Blend,Kurta,"purple,white","embroidery,printed",
7737,0470000103352.jpg,Silk,Scarves,"red,blue,white,green",hand paint,
2401,1420000176874_1_1_1.jpg,Cotton,Shalwar Kameez,"white,green","embroidery,printed",
2401,1420000176874_2_1.jpg,Cotton,Shalwar Kameez,"white,green","embroidery,printed",
2401,1420000176874_2_1.jpg,Cotton,Shalwar Kameez,"white,green","embroidery,printed",
2957,0430000117469.jpg,Muslin,Shalwar Kameez,"black,blue,green","embroidery,printed",sequins
2957,0430000117469_3.jpg,Muslin,Shalwar Kameez,"black,blue,green","embroidery,printed",sequins
2763,1420000176147_3.jpg,Viscose Blend,Shalwar Kameez,"blue,cyan,green","applique,embroidery,printed","tassels,applique"
2763,1420000176147_1_1.jpg___full.png,Viscose Blend,Shalwar Kameez,"blue,cyan,green","applique,embroidery,printed","tassels,applique"
7638,0470000103646.jpg,Silk,Scarves,"purple,cyan",hand paint,
7595,0470000103688.jpg,Silk,Scarves,"brown,black,blue",hand paint,
6279,1190000012465.jpg,Viscose,Kurta,"grey,yellow,purple","embroidery,printed",
6279,1190000012465_1.jpg,Viscose,Kurta,"grey,yellow,purple","embroidery,printed",
7950,0460000029356.jpg,Cotton,Nightwear,"blue,white","embroidery,printed",
7950,0460000029356.jpg___dress.png,Cotton,Nightwear,"blue,white","embroidery,printed",
2528,1420000170856_1.jpg,Viscose,Shalwar Kameez,"purple,pink,cyan,golden","applique,embroidery,printed",applique
2528,1420000170856_1_1.jpg___full.png,Viscose,Shalwar Kameez,"purple,pink,cyan,golden","applique,embroidery,printed",applique
7442,0410000104320.jpg,Cotton,Coats & Jackets,green,embroidery,
7442,0410000104320_1.jpg___full.png,Cotton,Coats & Jackets,green,embroidery,
2691,1420000170039.jpg,Viscose,Shalwar Kameez,red,"embroidery,printed",
2691,1420000170039_3.jpg,Viscose,Shalwar Kameez,red,"embroidery,printed",
2437,1420000164284.jpg,Voile,Shalwar Kameez,"yellow,black,white",block print,sequins
2437,1420000164284_4.jpg,Voile,Shalwar Kameez,"yellow,black,white",block print,sequins
2437,1420000164276.jpg___full.png,Voile,Shalwar Kameez,"yellow,black,white",block print,sequins
7786,0470000103071.jpg,Silk,Scarves,"red,yellow,blue,green","hand paint,striped",
7930,0460000029336.jpg,Linen,Nightwear,"cyan,green",embroidery,
7930,0460000029336_1.jpg,Linen,Nightwear,"cyan,green",embroidery,
3011,0430000116802_1_1.jpg,Silk,Shalwar Kameez,purple,"embroidery,mauve,printed",
3011,0430000116802_1_1.jpg,Silk,Shalwar Kameez,purple,"embroidery,mauve,printed",
3011,0430000116802_3_1.jpg,Silk,Shalwar Kameez,purple,"embroidery,mauve,printed",
3011,0430000116802_3_1.jpg,Silk,Shalwar Kameez,purple,"embroidery,mauve,printed",
2786,1420000176633.jpg,Viscose Blend,Shalwar Kameez,"white,green","embroidery,printed,textured",tassels
2786,1420000176633_2.jpg,Viscose Blend,Shalwar Kameez,"white,green","embroidery,printed,textured",tassels
7622,0470000103807.jpg,Silk,Scarves,"red,green",hand paint,
7943,0460000029132.jpg,Cotton,Nightwear,green,"embroidery,printed",
